NU_ANO_CENSO,NO_REGIAO,CO_REGIAO,NO_UF,SG_UF,CO_UF,NO_MUNICIPIO,CO_MUNICIPIO,IN_CAPITAL,TP_DIMENSAO,TP_ORGANIZACAO_ACADEMICA,TP_CATEGORIA_ADMINISTRATIVA,TP_REDE,CO_IES,NO_CURSO,CO_CURSO,NO_CINE_ROTULO,CO_CINE_ROTULO,CO_CINE_AREA_GERAL,NO_CINE_AREA_GERAL,CO_CINE_AREA_ESPECIFICA,NO_CINE_AREA_ESPECIFICA,CO_CINE_AREA_DETALHADA,NO_CINE_AREA_DETALHADA,TP_GRAU_ACADEMICO,IN_GRATUITO,TP_MODALIDADE_ENSINO,TP_NIVEL_ACADEMICO,QT_CURSO,QT_VG_TOTAL,QT_VG_TOTAL_DIURNO,QT_VG_TOTAL_NOTURNO,QT_VG_TOTAL_EAD,QT_VG_NOVA,QT_VG_PROC_SELETIVO,QT_VG_REMANESC,QT_VG_PROG_ESPECIAL,QT_INSCRITO_TOTAL,QT_INSCRITO_TOTAL_DIURNO,QT_INSCRITO_TOTAL_NOTURNO,QT_INSCRITO_TOTAL_EAD,QT_INSC_VG_NOVA,QT_INSC_PROC_SELETIVO,QT_INSC_VG_REMANESC,QT_INSC_VG_PROG_ESPECIAL,QT_ING,QT_ING_FEM,QT_ING_MASC,QT_ING_DIURNO,QT_ING_NOTURNO,QT_ING_VG_NOVA,QT_ING_VESTIBULAR,QT_ING_ENEM,QT_ING_AVALIACAO_SERIADA,QT_ING_SELECAO_SIMPLIFICA,QT_ING_EGR,QT_ING_OUTRO_TIPO_SELECAO,QT_ING_PROC_SELETIVO,QT_ING_VG_REMANESC,QT_ING_VG_PROG_ESPECIAL,QT_ING_OUTRA_FORMA,QT_ING_0_17,QT_ING_18_24,QT_ING_25_29,QT_ING_30_34,QT_ING_35_39,QT_ING_40_49,QT_ING_50_59,QT_ING_60_MAIS,QT_ING_BRANCA,QT_ING_PRETA,QT_ING_PARDA,QT_ING_AMARELA,QT_ING_INDIGENA,QT_ING_CORND,QT_MAT,QT_MAT_FEM,QT_MAT_MASC,QT_MAT_DIURNO,QT_MAT_NOTURNO,QT_MAT_0_17,QT_MAT_18_24,QT_MAT_25_29,QT_MAT_30_34,QT_MAT_35_39,QT_MAT_40_49,QT_MAT_50_59,QT_MAT_60_MAIS,QT_MAT_BRANCA,QT_MAT_PRETA,QT_MAT_PARDA,QT_MAT_AMARELA,QT_MAT_INDIGENA,QT_MAT_CORND,QT_CONC,QT_CONC_FEM,QT_CONC_MASC,QT_CONC_DIURNO,QT_CONC_NOTURNO,QT_CONC_0_17,QT_CONC_18_24,QT_CONC_25_29,QT_CONC_30_34,QT_CONC_35_39,QT_CONC_40_49,QT_CONC_50_59,QT_CONC_60_MAIS,QT_CONC_BRANCA,QT_CONC_PRETA,QT_CONC_PARDA,QT_CONC_AMARELA,QT_CONC_INDIGENA,QT_CONC_CORND,QT_ING_NACBRAS,QT_ING_NACESTRANG,QT_MAT_NACBRAS,QT_MAT_NACESTRANG,QT_CONC_NACBRAS,QT_CONC_NACESTRANG,QT_ALUNO_DEFICIENTE,QT_ING_DEFICIENTE,QT_MAT_DEFICIENTE,QT_CONC_DEFICIENTE,QT_ING_FINANC,QT_ING_FINANC_REEMB,QT_ING_FIES,QT_ING_RPFIES,QT_ING_FINANC_REEMB_OUTROS,QT_ING_FINANC_NREEMB,QT_ING_PROUNII,QT_ING_PROUNIP,QT_ING_NRPFIES,QT_ING_FINANC_NREEMB_OUTROS,QT_MAT_FINANC,QT_MAT_FINANC_REEMB,QT_MAT_FIES,QT_MAT_RPFIES,QT_MAT_FINANC_REEMB_OUTROS,QT_MAT_FINANC_NREEMB,QT_MAT_PROUNII,QT_MAT_PROUNIP,QT_MAT_NRPFIES,QT_MAT_FINANC_NREEMB_OUTROS,QT_CONC_FINANC,QT_CONC_FINANC_REEMB,QT_CONC_FIES,QT_CONC_RPFIES,QT_CONC_FINANC_REEMB_OUTROS,QT_CONC_FINANC_NREEMB,QT_CONC_PROUNII,QT_CONC_PROUNIP,QT_CONC_NRPFIES,QT_CONC_FINANC_NREEMB_OUTROS,QT_ING_RESERVA_VAGA,QT_ING_RVREDEPUBLICA,QT_ING_RVETNICO,QT_ING_RVPDEF,QT_ING_RVSOCIAL_RF,QT_ING_RVOUTROS,QT_MAT_RESERVA_VAGA,QT_MAT_RVREDEPUBLICA,QT_MAT_RVETNICO,QT_MAT_RVPDEF,QT_MAT_RVSOCIAL_RF,QT_MAT_RVOUTROS,QT_CONC_RESERVA_VAGA,QT_CONC_RVREDEPUBLICA,QT_CONC_RVETNICO,QT_CONC_RVPDEF,QT_CONC_RVSOCIAL_RF,QT_CONC_RVOUTROS,QT_SIT_TRANCADA,QT_SIT_DESVINCULADO,QT_SIT_TRANSFERIDO,QT_SIT_FALECIDO,QT_ING_PROCESCPUBLICA,QT_ING_PROCESCPRIVADA,QT_ING_PROCNAOINFORMADA,QT_MAT_PROCESCPUBLICA,QT_MAT_PROCESCPRIVADA,QT_MAT_PROCNAOINFORMADA,QT_CONC_PROCESCPUBLICA,QT_CONC_PROCESCPRIVADA,QT_CONC_PROCNAOINFORMADA,QT_PARFOR,QT_ING_PARFOR,QT_MAT_PARFOR,QT_CONC_PARFOR,QT_APOIO_SOCIAL,QT_ING_APOIO_SOCIAL,QT_MAT_APOIO_SOCIAL,QT_CONC_APOIO_SOCIAL,QT_ATIV_EXTRACURRICULAR,QT_ING_ATIV_EXTRACURRICULAR,QT_MAT_ATIV_EXTRACURRICULAR,QT_CONC_ATIV_EXTRACURRICULAR,QT_MOB_ACADEMICA,QT_ING_MOB_ACADEMICA,QT_MAT_MOB_ACADEMICA,QT_CONC_MOB_ACADEMICA
2014,Centro-Oeste,5,Goiás,GO,52,Aparecida de Goiânia,5201405,0,1,1,1,1,584,ENGENHARIA DE PRODUÇÃO,1300254,Engenharia de produção,"""0725E02""",7,Engenharia - produção e construção,72,Produção e processamento,725,Produção e processos de fabricação,1,1,1,1,1,40,40,0,0,40,0,0,0,39,39,0,0,39,0,0,0,41,18,23,41,0,40,40,0,0,0,0,0,0,0,0,1,4,36,0,0,0,1,0,0,20,1,17,0,0,3,41,18,23,41,0,4,36,0,0,0,1,0,0,20,1,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,15,26,0,15,26,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2014,Centro-Oeste,5,Goiás,GO,52,Catalão,5205109,0,1,1,1,1,584,ABI - CIÊNCIAS SOCIAIS,5000903,ABI Ciências sociais - comunicação e informação,"""0011A03""",0,Programas básicos,1,Programas básicos,11,Programas básicos,,1,1,1,0,60,60,0,0,60,0,0,0,129,129,0,0,129,0,0,0,30,16,14,30,0,30,15,15,0,0,0,0,0,0,0,0,1,23,4,1,1,0,0,0,11,2,9,0,0,8,22,13,9,22,0,1,17,2,1,1,0,0,0,8,3,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,3,0,0,0,0,0,0,0,2,10,12,0,13,17,0,8,14,0,0,0,0,0,0,0,0,7,3,3,0,1,0,0,0,0,0,0,0
2014,Centro-Oeste,5,Goiás,GO,52,Catalão,5205109,0,1,1,1,1,584,ABI - HISTÓRIA,5000910,ABI Artes e humanidades,"""0011A02""",0,Programas básicos,1,Programas básicos,11,Programas básicos,,1,1,1,0,53,0,53,0,50,0,3,0,103,0,103,0,103,0,0,0,30,16,14,0,30,30,18,12,0,0,0,0,0,0,0,0,0,18,5,3,2,1,1,0,9,2,12,0,0,7,26,16,10,0,26,0,16,4,2,2,1,1,0,8,1,10,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,6,0,0,0,6,0,0,0,0,0,0,0,0,7,16,0,18,12,0,14,12,0,0,0,0,0,0,0,0,6,5,5,0,1,0,0,0,0,0,0,0
2014,Centro-Oeste,5,Goiás,GO,52,Catalão,5205109,0,1,1,1,1,584,ABI - PSICOLOGIA,5000911,ABI Ciências sociais - comunicação e informação,"""0011A03""",0,Programas básicos,1,Programas básicos,11,Programas básicos,,1,1,1,0,50,50,0,0,50,0,0,0,378,378,0,0,378,0,0,0,50,40,10,50,0,50,27,23,0,0,0,0,0,0,0,0,4,43,3,0,0,0,0,0,13,7,15,1,0,14,42,34,8,42,0,2,37,3,0,0,0,0,0,12,7,12,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,13,0,0,0,13,0,0,0,0,0,0,0,0,8,44,0,17,33,0,15,27,0,0,0,0,0,0,0,0,21,7,7,0,2,0,0,0,0,0,0,0
2014,Centro-Oeste,5,Goiás,GO,52,Catalão,5205109,0,1,1,1,1,584,ABI - QUÍMICA,5000913,ABI Ciências naturais - matemática e estatística,"""0011A05""",0,Programas básicos,1,Programas básicos,11,Programas básicos,,1,1,1,0,54,0,54,0,50,0,4,0,126,0,126,0,126,0,0,0,35,22,13,0,35,35,21,14,0,0,0,0,0,0,0,0,1,30,3,1,0,0,0,0,8,4,9,2,0,12,22,12,10,0,22,1,19,1,1,0,0,0,0,7,3,5,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,3,0,0,0,3,0,0,0,0,0,0,0,2,20,32,0,17,18,0,10,12,0,0,0,0,0,0,0,0,12,4,4,0,4,0,0,0,0,0,0,0
2014,Centro-Oeste,5,Goiás,GO,52,Catalão,5205109,0,1,1,1,1,584,ADMINISTRAÇÃO,102084,Administração,"""0413A01""",4,Negócios - administração e direito,41,Negócios e administração,413,Gestão e administração,1,1,1,1,1,62,0,62,0,50,0,12,0,526,0,526,0,451,0,75,0,55,24,31,0,55,50,28,22,0,0,0,0,0,5,0,0,3,39,4,6,2,1,0,0,21,7,19,1,0,7,229,126,103,0,229,3,137,60,15,11,3,0,0,34,16,32,2,0,145,26,10,16,0,26,0,9,12,2,2,1,0,0,1,1,1,0,0,23,55,0,229,0,26,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,0,68,46,0,0,22,0,8,8,0,0,0,0,30,19,1,0,25,30,0,102,127,0,10,16,0,0,0,0,0,27,4,24,3,22,1,22,0,0,0,0,0
2014,Centro-Oeste,5,Goiás,GO,52,Catalão,5205109,0,1,1,1,1,584,CIÊNCIA DA COMPUTAÇÃO,14137,Ciência da computação,"""0614C01""",6,Computação e Tecnologias da Informação e Comunicação (TIC),61,Computação e Tecnologias da Informação e Comunicação (TIC),614,Ciência da computação,1,1,1,1,1,45,45,0,0,35,0,10,0,129,129,0,0,121,0,8,0,32,2,30,32,0,29,15,14,0,0,0,0,0,3,0,0,3,26,3,0,0,0,0,0,15,2,10,1,0,4,108,15,93,108,0,2,88,18,0,0,0,0,0,16,7,20,0,0,65,10,3,7,10,0,0,8,2,0,0,0,0,0,0,0,0,0,0,10,32,0,108,0,10,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,28,16,0,0,12,0,3,3,0,0,0,0,16,20,1,0,12,20,0,46,62,0,4,6,0,0,0,0,0,26,4,23,1,11,0,10,4,0,0,0,0
2014,Centro-Oeste,5,Goiás,GO,52,Catalão,5205109,0,1,1,1,1,584,CIÊNCIAS BIOLÓGICAS,102086,Biologia formação de professor,"""0114B01""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2,1,1,1,1,55,55,0,0,50,0,5,0,143,143,0,0,143,0,0,0,24,15,9,24,0,23,9,14,0,0,0,0,0,0,0,1,2,18,4,0,0,0,0,0,9,1,4,0,0,10,76,58,18,76,0,2,55,17,2,0,0,0,0,13,3,9,0,0,51,14,12,2,14,0,0,9,4,1,0,0,0,0,0,0,0,0,0,14,24,0,76,0,14,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,18,15,0,0,3,0,6,6,0,0,0,0,6,18,0,0,10,14,0,40,36,0,9,5,0,0,0,0,0,32,5,31,8,39,4,39,7,0,0,0,0
2014,Centro-Oeste,5,Goiás,GO,52,Catalão,5205109,0,1,1,1,1,584,CIÊNCIAS BIOLÓGICAS,1113004,Biologia,"""0511B01""",5,Ciências naturais - matemática e estatística,51,Ciências biológicas e correlatas,511,Biologia,1,1,1,1,1,37,37,0,0,30,0,7,0,94,94,0,0,92,0,2,0,23,13,10,23,0,22,11,11,0,0,0,0,0,1,0,0,2,20,1,0,0,0,0,0,12,0,4,0,0,7,67,48,19,67,0,2,57,6,1,0,1,0,0,14,0,9,0,0,44,5,3,2,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,23,0,67,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,14,12,0,0,2,0,1,1,0,0,0,0,9,18,4,0,8,15,0,27,40,0,1,4,0,0,0,0,0,22,3,21,3,13,0,13,3,0,0,0,0
2014,Centro-Oeste,5,Goiás,GO,52,Catalão,5205109,0,1,1,1,1,584,CIÊNCIAS SOCIAIS,121702,Ciências sociais formação de professor,"""0114C03""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2,1,1,1,1,29,29,0,0,0,0,29,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,31,9,40,0,0,16,8,7,2,5,1,1,0,0,3,0,0,37,13,11,2,13,0,0,5,3,2,1,2,0,0,0,0,0,0,0,13,0,0,40,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,5,5,0,0,0,0,0,6,1,0,0,0,0,18,22,0,5,8,0,0,0,0,0,9,0,9,5,3,0,3,2,0,0,0,0
