NU_ANO_CENSO,NO_REGIAO,CO_REGIAO,NO_UF,SG_UF,CO_UF,NO_MUNICIPIO,CO_MUNICIPIO,IN_CAPITAL,TP_DIMENSAO,TP_ORGANIZACAO_ACADEMICA,TP_CATEGORIA_ADMINISTRATIVA,TP_REDE,CO_IES,NO_CURSO,CO_CURSO,NO_CINE_ROTULO,CO_CINE_ROTULO,CO_CINE_AREA_GERAL,NO_CINE_AREA_GERAL,CO_CINE_AREA_ESPECIFICA,NO_CINE_AREA_ESPECIFICA,CO_CINE_AREA_DETALHADA,NO_CINE_AREA_DETALHADA,TP_GRAU_ACADEMICO,IN_GRATUITO,TP_MODALIDADE_ENSINO,TP_NIVEL_ACADEMICO,QT_CURSO,QT_VG_TOTAL,QT_VG_TOTAL_DIURNO,QT_VG_TOTAL_NOTURNO,QT_VG_TOTAL_EAD,QT_VG_NOVA,QT_VG_PROC_SELETIVO,QT_VG_REMANESC,QT_VG_PROG_ESPECIAL,QT_INSCRITO_TOTAL,QT_INSCRITO_TOTAL_DIURNO,QT_INSCRITO_TOTAL_NOTURNO,QT_INSCRITO_TOTAL_EAD,QT_INSC_VG_NOVA,QT_INSC_PROC_SELETIVO,QT_INSC_VG_REMANESC,QT_INSC_VG_PROG_ESPECIAL,QT_ING,QT_ING_FEM,QT_ING_MASC,QT_ING_DIURNO,QT_ING_NOTURNO,QT_ING_VG_NOVA,QT_ING_VESTIBULAR,QT_ING_ENEM,QT_ING_AVALIACAO_SERIADA,QT_ING_SELECAO_SIMPLIFICA,QT_ING_EGR,QT_ING_OUTRO_TIPO_SELECAO,QT_ING_PROC_SELETIVO,QT_ING_VG_REMANESC,QT_ING_VG_PROG_ESPECIAL,QT_ING_OUTRA_FORMA,QT_ING_0_17,QT_ING_18_24,QT_ING_25_29,QT_ING_30_34,QT_ING_35_39,QT_ING_40_49,QT_ING_50_59,QT_ING_60_MAIS,QT_ING_BRANCA,QT_ING_PRETA,QT_ING_PARDA,QT_ING_AMARELA,QT_ING_INDIGENA,QT_ING_CORND,QT_MAT,QT_MAT_FEM,QT_MAT_MASC,QT_MAT_DIURNO,QT_MAT_NOTURNO,QT_MAT_0_17,QT_MAT_18_24,QT_MAT_25_29,QT_MAT_30_34,QT_MAT_35_39,QT_MAT_40_49,QT_MAT_50_59,QT_MAT_60_MAIS,QT_MAT_BRANCA,QT_MAT_PRETA,QT_MAT_PARDA,QT_MAT_AMARELA,QT_MAT_INDIGENA,QT_MAT_CORND,QT_CONC,QT_CONC_FEM,QT_CONC_MASC,QT_CONC_DIURNO,QT_CONC_NOTURNO,QT_CONC_0_17,QT_CONC_18_24,QT_CONC_25_29,QT_CONC_30_34,QT_CONC_35_39,QT_CONC_40_49,QT_CONC_50_59,QT_CONC_60_MAIS,QT_CONC_BRANCA,QT_CONC_PRETA,QT_CONC_PARDA,QT_CONC_AMARELA,QT_CONC_INDIGENA,QT_CONC_CORND,QT_ING_NACBRAS,QT_ING_NACESTRANG,QT_MAT_NACBRAS,QT_MAT_NACESTRANG,QT_CONC_NACBRAS,QT_CONC_NACESTRANG,QT_ALUNO_DEFICIENTE,QT_ING_DEFICIENTE,QT_MAT_DEFICIENTE,QT_CONC_DEFICIENTE,QT_ING_FINANC,QT_ING_FINANC_REEMB,QT_ING_FIES,QT_ING_RPFIES,QT_ING_FINANC_REEMB_OUTROS,QT_ING_FINANC_NREEMB,QT_ING_PROUNII,QT_ING_PROUNIP,QT_ING_NRPFIES,QT_ING_FINANC_NREEMB_OUTROS,QT_MAT_FINANC,QT_MAT_FINANC_REEMB,QT_MAT_FIES,QT_MAT_RPFIES,QT_MAT_FINANC_REEMB_OUTROS,QT_MAT_FINANC_NREEMB,QT_MAT_PROUNII,QT_MAT_PROUNIP,QT_MAT_NRPFIES,QT_MAT_FINANC_NREEMB_OUTROS,QT_CONC_FINANC,QT_CONC_FINANC_REEMB,QT_CONC_FIES,QT_CONC_RPFIES,QT_CONC_FINANC_REEMB_OUTROS,QT_CONC_FINANC_NREEMB,QT_CONC_PROUNII,QT_CONC_PROUNIP,QT_CONC_NRPFIES,QT_CONC_FINANC_NREEMB_OUTROS,QT_ING_RESERVA_VAGA,QT_ING_RVREDEPUBLICA,QT_ING_RVETNICO,QT_ING_RVPDEF,QT_ING_RVSOCIAL_RF,QT_ING_RVOUTROS,QT_MAT_RESERVA_VAGA,QT_MAT_RVREDEPUBLICA,QT_MAT_RVETNICO,QT_MAT_RVPDEF,QT_MAT_RVSOCIAL_RF,QT_MAT_RVOUTROS,QT_CONC_RESERVA_VAGA,QT_CONC_RVREDEPUBLICA,QT_CONC_RVETNICO,QT_CONC_RVPDEF,QT_CONC_RVSOCIAL_RF,QT_CONC_RVOUTROS,QT_SIT_TRANCADA,QT_SIT_DESVINCULADO,QT_SIT_TRANSFERIDO,QT_SIT_FALECIDO,QT_ING_PROCESCPUBLICA,QT_ING_PROCESCPRIVADA,QT_ING_PROCNAOINFORMADA,QT_MAT_PROCESCPUBLICA,QT_MAT_PROCESCPRIVADA,QT_MAT_PROCNAOINFORMADA,QT_CONC_PROCESCPUBLICA,QT_CONC_PROCESCPRIVADA,QT_CONC_PROCNAOINFORMADA,QT_PARFOR,QT_ING_PARFOR,QT_MAT_PARFOR,QT_CONC_PARFOR,QT_APOIO_SOCIAL,QT_ING_APOIO_SOCIAL,QT_MAT_APOIO_SOCIAL,QT_CONC_APOIO_SOCIAL,QT_ATIV_EXTRACURRICULAR,QT_ING_ATIV_EXTRACURRICULAR,QT_MAT_ATIV_EXTRACURRICULAR,QT_CONC_ATIV_EXTRACURRICULAR,QT_MOB_ACADEMICA,QT_ING_MOB_ACADEMICA,QT_MAT_MOB_ACADEMICA,QT_CONC_MOB_ACADEMICA
2013,Centro-Oeste,5,Goiás,GO,52,Catalão,5205109,0,1,1,1,,584,ABI - CIÊNCIAS SOCIAIS,5000903,ABI Ciências sociais - comunicação e informação,"""0011A03""",0,Programas básicos,1,Programas básicos,11,Programas básicos,,1,1,1,0,60,60,0,0,0,0,0,0,81,81,0,0,0,0,0,0,22,14,8,22,0,0,12,10,0,0,0,0,0,0,0,0,0,17,3,0,1,0,0,1,6,1,7,1,0,7,14,9,5,14,0,0,12,2,0,0,0,0,0,3,0,6,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,15,0,12,10,0,7,7,0,0,0,0,0,0,0,0,7,5,4,0,9,1,1,0,0,0,0,0
2013,Centro-Oeste,5,Goiás,GO,52,Catalão,5205109,0,1,1,1,,584,ABI - HISTÓRIA,5000910,ABI Artes e humanidades,"""0011A02""",0,Programas básicos,1,Programas básicos,11,Programas básicos,,1,1,1,0,50,0,50,0,0,0,0,0,87,0,87,0,0,0,0,0,28,11,17,0,28,0,20,8,0,0,0,0,0,0,0,0,0,21,3,3,0,1,0,0,10,1,8,0,0,9,19,8,11,0,19,0,14,1,3,0,1,0,0,9,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,19,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,19,9,0,13,6,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0
2013,Centro-Oeste,5,Goiás,GO,52,Catalão,5205109,0,1,1,1,,584,ABI - PSICOLOGIA,5000911,ABI Ciências sociais - comunicação e informação,"""0011A03""",0,Programas básicos,1,Programas básicos,11,Programas básicos,,1,1,1,0,56,56,0,0,0,0,0,0,216,216,0,0,0,0,0,0,47,35,12,47,0,0,47,0,0,0,0,0,0,0,0,0,0,46,0,1,0,0,0,0,16,2,16,2,0,11,43,32,11,43,0,0,42,0,1,0,0,0,0,15,2,13,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,7,0,0,0,7,0,0,0,0,0,0,0,1,3,0,0,26,21,0,23,20,0,0,0,0,0,0,0,0,13,13,13,0,2,2,2,0,0,0,0,0
2013,Centro-Oeste,5,Goiás,GO,52,Catalão,5205109,0,1,1,1,,584,ABI - QUÍMICA,5000913,ABI Ciências naturais - matemática e estatística,"""0011A05""",0,Programas básicos,1,Programas básicos,11,Programas básicos,,1,1,1,0,55,0,55,0,0,0,0,0,117,0,117,0,0,0,0,0,52,30,22,0,52,0,41,11,0,0,0,0,0,0,0,0,1,41,8,1,0,1,0,0,23,2,11,2,0,14,35,22,13,0,35,1,28,5,1,0,0,0,0,16,1,6,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,3,0,0,0,3,0,0,0,0,0,0,0,7,11,33,0,37,15,0,24,11,0,0,0,0,0,0,0,0,12,9,9,0,8,4,4,0,0,0,0,0
2013,Centro-Oeste,5,Goiás,GO,52,Catalão,5205109,0,1,1,1,,584,ADMINISTRAÇÃO,102084,Administração,"""0413A01""",4,Negócios - administração e direito,41,Negócios e administração,413,Gestão e administração,1,1,1,1,1,64,0,64,0,0,0,0,0,474,0,474,0,0,0,0,0,66,41,25,0,66,0,46,8,0,0,0,0,0,0,0,12,1,49,7,4,4,1,0,0,18,4,14,2,0,28,226,132,94,0,226,1,143,57,15,8,2,0,0,17,3,15,2,0,189,34,20,14,0,34,0,16,17,1,0,0,0,0,0,0,0,0,0,34,66,0,226,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,10,0,62,53,0,0,9,0,6,6,0,0,0,0,19,25,1,0,46,20,0,96,129,1,7,26,1,0,0,0,0,25,9,25,7,26,7,26,4,0,0,0,0
2013,Centro-Oeste,5,Goiás,GO,52,Catalão,5205109,0,1,1,1,,584,CIÊNCIA DA COMPUTAÇÃO,14137,Ciência da computação,"""0614C01""",6,Computação e Tecnologias da Informação e Comunicação (TIC),61,Computação e Tecnologias da Informação e Comunicação (TIC),614,Ciência da computação,1,1,1,1,1,49,49,0,0,0,0,0,0,113,113,0,0,0,0,0,0,34,8,26,34,0,0,29,4,0,0,0,0,0,0,0,1,1,32,0,0,1,0,0,0,13,3,12,0,0,6,110,18,92,110,0,0,101,9,0,0,0,0,0,12,1,10,0,0,87,20,2,18,20,0,0,15,5,0,0,0,0,0,1,0,0,0,0,19,34,0,110,0,20,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,25,22,0,0,3,0,5,5,0,0,0,0,14,9,2,0,21,13,0,46,63,1,6,13,1,0,0,0,0,23,9,21,0,12,1,12,2,0,0,0,0
2013,Centro-Oeste,5,Goiás,GO,52,Catalão,5205109,0,1,1,1,,584,CIÊNCIAS BIOLÓGICAS,102086,Biologia formação de professor,"""0114B01""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2,1,1,1,1,76,76,0,0,0,0,0,0,81,81,0,0,0,0,0,0,25,11,14,25,0,0,13,12,0,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0,11,2,7,0,0,5,85,64,21,85,0,0,68,12,5,0,0,0,0,10,2,6,0,0,67,17,13,4,17,0,0,12,2,3,0,0,0,0,0,0,0,0,0,17,25,0,85,0,17,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,17,0,0,1,0,2,2,0,0,0,0,6,15,3,0,19,6,0,39,45,1,3,13,1,0,0,0,0,39,12,37,8,14,0,13,4,0,0,0,0
2013,Centro-Oeste,5,Goiás,GO,52,Catalão,5205109,0,1,1,1,,584,CIÊNCIAS BIOLÓGICAS,1113004,Biologia,"""0511B01""",5,Ciências naturais - matemática e estatística,51,Ciências biológicas e correlatas,511,Biologia,1,1,1,1,1,33,33,0,0,0,0,0,0,76,76,0,0,0,0,0,0,27,19,8,27,0,0,15,10,0,0,0,0,0,0,0,2,1,23,1,2,0,0,0,0,11,0,8,0,1,7,74,56,18,74,0,1,68,3,1,0,1,0,0,8,0,7,0,1,58,9,7,2,9,0,0,7,2,0,0,0,0,0,0,0,0,0,0,9,27,0,74,0,9,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,14,0,0,0,0,2,2,0,0,0,0,8,14,0,0,20,7,0,31,43,0,2,7,0,0,0,0,0,24,7,22,5,9,1,9,1,0,0,0,0
2013,Centro-Oeste,5,Goiás,GO,52,Catalão,5205109,0,1,1,1,,584,CIÊNCIAS SOCIAIS,121702,Ciências sociais formação de professor,"""0114C03""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,32,9,41,0,0,19,7,7,2,4,2,0,1,0,0,0,0,40,5,5,0,5,0,0,3,1,1,0,0,0,0,0,0,0,0,0,5,0,0,41,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,1,0,0,0,0,6,5,4,0,0,0,0,16,25,0,1,4,0,0,0,0,0,9,0,9,1,13,0,11,1,0,0,0,0
2013,Centro-Oeste,5,Goiás,GO,52,Catalão,5205109,0,1,1,1,,584,CIÊNCIAS SOCIAIS,421702,Ciências sociais,"""0312C02""",3,Ciências sociais - comunicação e informação,31,Ciências sociais e comportamentais,312,Ciências sociais e políticas,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,8,0,0,7,0,0,1,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,3,0,3,0,4,0,4,0,0,0,0,0
