NU_ANO_CENSO,NO_REGIAO,CO_REGIAO,NO_UF,SG_UF,CO_UF,NO_MUNICIPIO,CO_MUNICIPIO,IN_CAPITAL,TP_DIMENSAO,TP_ORGANIZACAO_ACADEMICA,TP_CATEGORIA_ADMINISTRATIVA,TP_REDE,CO_IES,NO_CURSO,CO_CURSO,NO_CINE_ROTULO,CO_CINE_ROTULO,CO_CINE_AREA_GERAL,NO_CINE_AREA_GERAL,CO_CINE_AREA_ESPECIFICA,NO_CINE_AREA_ESPECIFICA,CO_CINE_AREA_DETALHADA,NO_CINE_AREA_DETALHADA,TP_GRAU_ACADEMICO,IN_GRATUITO,TP_MODALIDADE_ENSINO,TP_NIVEL_ACADEMICO,QT_CURSO,QT_VG_TOTAL,QT_VG_TOTAL_DIURNO,QT_VG_TOTAL_NOTURNO,QT_VG_TOTAL_EAD,QT_VG_NOVA,QT_VG_PROC_SELETIVO,QT_VG_REMANESC,QT_VG_PROG_ESPECIAL,QT_INSCRITO_TOTAL,QT_INSCRITO_TOTAL_DIURNO,QT_INSCRITO_TOTAL_NOTURNO,QT_INSCRITO_TOTAL_EAD,QT_INSC_VG_NOVA,QT_INSC_PROC_SELETIVO,QT_INSC_VG_REMANESC,QT_INSC_VG_PROG_ESPECIAL,QT_ING,QT_ING_FEM,QT_ING_MASC,QT_ING_DIURNO,QT_ING_NOTURNO,QT_ING_VG_NOVA,QT_ING_VESTIBULAR,QT_ING_ENEM,QT_ING_AVALIACAO_SERIADA,QT_ING_SELECAO_SIMPLIFICA,QT_ING_EGR,QT_ING_OUTRO_TIPO_SELECAO,QT_ING_PROC_SELETIVO,QT_ING_VG_REMANESC,QT_ING_VG_PROG_ESPECIAL,QT_ING_OUTRA_FORMA,QT_ING_0_17,QT_ING_18_24,QT_ING_25_29,QT_ING_30_34,QT_ING_35_39,QT_ING_40_49,QT_ING_50_59,QT_ING_60_MAIS,QT_ING_BRANCA,QT_ING_PRETA,QT_ING_PARDA,QT_ING_AMARELA,QT_ING_INDIGENA,QT_ING_CORND,QT_MAT,QT_MAT_FEM,QT_MAT_MASC,QT_MAT_DIURNO,QT_MAT_NOTURNO,QT_MAT_0_17,QT_MAT_18_24,QT_MAT_25_29,QT_MAT_30_34,QT_MAT_35_39,QT_MAT_40_49,QT_MAT_50_59,QT_MAT_60_MAIS,QT_MAT_BRANCA,QT_MAT_PRETA,QT_MAT_PARDA,QT_MAT_AMARELA,QT_MAT_INDIGENA,QT_MAT_CORND,QT_CONC,QT_CONC_FEM,QT_CONC_MASC,QT_CONC_DIURNO,QT_CONC_NOTURNO,QT_CONC_0_17,QT_CONC_18_24,QT_CONC_25_29,QT_CONC_30_34,QT_CONC_35_39,QT_CONC_40_49,QT_CONC_50_59,QT_CONC_60_MAIS,QT_CONC_BRANCA,QT_CONC_PRETA,QT_CONC_PARDA,QT_CONC_AMARELA,QT_CONC_INDIGENA,QT_CONC_CORND,QT_ING_NACBRAS,QT_ING_NACESTRANG,QT_MAT_NACBRAS,QT_MAT_NACESTRANG,QT_CONC_NACBRAS,QT_CONC_NACESTRANG,QT_ALUNO_DEFICIENTE,QT_ING_DEFICIENTE,QT_MAT_DEFICIENTE,QT_CONC_DEFICIENTE,QT_ING_FINANC,QT_ING_FINANC_REEMB,QT_ING_FIES,QT_ING_RPFIES,QT_ING_FINANC_REEMB_OUTROS,QT_ING_FINANC_NREEMB,QT_ING_PROUNII,QT_ING_PROUNIP,QT_ING_NRPFIES,QT_ING_FINANC_NREEMB_OUTROS,QT_MAT_FINANC,QT_MAT_FINANC_REEMB,QT_MAT_FIES,QT_MAT_RPFIES,QT_MAT_FINANC_REEMB_OUTROS,QT_MAT_FINANC_NREEMB,QT_MAT_PROUNII,QT_MAT_PROUNIP,QT_MAT_NRPFIES,QT_MAT_FINANC_NREEMB_OUTROS,QT_CONC_FINANC,QT_CONC_FINANC_REEMB,QT_CONC_FIES,QT_CONC_RPFIES,QT_CONC_FINANC_REEMB_OUTROS,QT_CONC_FINANC_NREEMB,QT_CONC_PROUNII,QT_CONC_PROUNIP,QT_CONC_NRPFIES,QT_CONC_FINANC_NREEMB_OUTROS,QT_ING_RESERVA_VAGA,QT_ING_RVREDEPUBLICA,QT_ING_RVETNICO,QT_ING_RVPDEF,QT_ING_RVSOCIAL_RF,QT_ING_RVOUTROS,QT_MAT_RESERVA_VAGA,QT_MAT_RVREDEPUBLICA,QT_MAT_RVETNICO,QT_MAT_RVPDEF,QT_MAT_RVSOCIAL_RF,QT_MAT_RVOUTROS,QT_CONC_RESERVA_VAGA,QT_CONC_RVREDEPUBLICA,QT_CONC_RVETNICO,QT_CONC_RVPDEF,QT_CONC_RVSOCIAL_RF,QT_CONC_RVOUTROS,QT_SIT_TRANCADA,QT_SIT_DESVINCULADO,QT_SIT_TRANSFERIDO,QT_SIT_FALECIDO,QT_ING_PROCESCPUBLICA,QT_ING_PROCESCPRIVADA,QT_ING_PROCNAOINFORMADA,QT_MAT_PROCESCPUBLICA,QT_MAT_PROCESCPRIVADA,QT_MAT_PROCNAOINFORMADA,QT_CONC_PROCESCPUBLICA,QT_CONC_PROCESCPRIVADA,QT_CONC_PROCNAOINFORMADA,QT_PARFOR,QT_ING_PARFOR,QT_MAT_PARFOR,QT_CONC_PARFOR,QT_APOIO_SOCIAL,QT_ING_APOIO_SOCIAL,QT_MAT_APOIO_SOCIAL,QT_CONC_APOIO_SOCIAL,QT_ATIV_EXTRACURRICULAR,QT_ING_ATIV_EXTRACURRICULAR,QT_MAT_ATIV_EXTRACURRICULAR,QT_CONC_ATIV_EXTRACURRICULAR,QT_MOB_ACADEMICA,QT_ING_MOB_ACADEMICA,QT_MAT_MOB_ACADEMICA,QT_CONC_MOB_ACADEMICA
2017,Centro-Oeste,5,Goias,GO,52,Aparecida de Goiania,5201405,0,1,1,1,1,584,ENGENHARIA DE PRODUCAO,1300254,Engenharia de producao,"""0725E02""",7,Engenharia - producao e construcao,72,Producao e processamento,725,Producao e processos de fabricacao,1,1,1,1,1,50,50,0,0,40,0,10,0,634,634,0,0,574,0,60,0,53,23,30,53,0,40,0,40,0,0,0,0,0,11,0,2,0,49,4,0,0,0,0,0,25,3,20,2,1,2,126,56,70,126,0,0,121,5,0,0,0,0,0,55,8,56,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,124,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,11,0,10,0,43,43,27,0,18,0,0,0,0,0,0,0,10,11,5,0,25,28,0,47,79,0,0,0,0,0,0,0,0,2,0,0,0,7,0,7,0,0,0,0,0
2017,Centro-Oeste,5,Goias,GO,52,Aparecida de Goiania,5201405,0,1,1,1,1,584,ENGENHARIA DE TRANSPORTES,1313291,Engenharia de transportes,"""0732E03""",7,Engenharia - producao e construcao,73,Arquitetura e construcao,732,Engenharia civil e construcao,1,1,1,1,1,48,48,0,0,40,0,8,0,393,393,0,0,383,0,10,0,45,15,30,45,0,40,0,40,0,0,0,0,0,5,0,0,0,40,0,1,2,1,1,0,22,2,20,1,0,0,82,28,54,82,0,0,69,6,3,2,1,1,0,29,4,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,9,0,7,0,34,34,22,0,15,0,0,0,0,0,0,0,12,17,1,0,21,24,0,40,42,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,0,0,0,0,0
2017,Centro-Oeste,5,Goias,GO,52,Aparecida de Goiania,5201405,0,1,1,1,1,584,GEOLOGIA,1313290,Geologia,"""0532G02""",5,Ciencias naturais - matematica e estatistica,53,Ciencias fisicas,532,Ciencias da terra,1,1,1,1,1,48,48,0,0,40,0,8,0,419,419,0,0,401,0,18,0,47,19,28,47,0,41,1,40,0,0,0,0,0,6,0,0,0,38,4,2,0,2,1,0,19,6,19,1,1,1,95,41,54,95,0,0,76,11,6,1,1,0,0,37,8,43,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,16,0,9,0,43,43,29,0,15,0,0,0,0,0,0,0,11,12,1,0,28,19,0,49,46,0,0,0,0,0,0,0,0,0,0,0,0,7,1,7,0,1,0,1,0
2017,Centro-Oeste,5,Goias,GO,52,Catalao,5205109,0,1,1,1,1,584,ABI - CIENCIAS SOCIAIS,5000903,ABI Ciencias sociais - comunicacao e informacao,"""0011A03""",0,Programas basicos,1,Programas basicos,11,Programas basicos,,1,1,1,0,81,81,0,0,60,0,21,0,512,512,0,0,506,0,6,0,23,13,10,23,0,23,1,22,0,0,0,0,0,0,0,0,0,16,1,3,1,1,1,0,8,4,11,0,0,0,19,11,8,19,0,0,13,1,2,1,1,1,0,5,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7,0,3,0,8,8,7,0,3,0,0,0,0,0,0,0,0,8,14,0,16,7,0,15,4,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,0,0,0,0,0
2017,Centro-Oeste,5,Goias,GO,52,Catalao,5205109,0,1,1,1,1,584,ABI - PSICOLOGIA,5000911,ABI Ciencias sociais - comunicacao e informacao,"""0011A03""",0,Programas basicos,1,Programas basicos,11,Programas basicos,,1,1,1,0,52,52,0,0,50,0,2,0,1080,1080,0,0,1055,0,25,0,50,41,9,50,0,50,0,50,0,0,0,0,0,0,0,0,1,44,3,1,0,1,0,0,24,4,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,15,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,91,0,28,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
2017,Centro-Oeste,5,Goias,GO,52,Catalao,5205109,0,1,1,1,1,584,ABI - QUIMICA,5000913,ABI Ciencias naturais - matematica e estatistica,"""0011A05""",0,Programas basicos,1,Programas basicos,11,Programas basicos,,1,1,1,0,54,0,54,0,50,0,4,0,433,0,433,0,423,0,10,0,42,19,23,0,42,41,0,41,0,0,0,0,0,1,0,0,0,28,8,2,3,1,0,0,24,2,16,0,0,0,4,2,2,0,4,0,3,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,12,0,8,0,1,1,1,0,0,0,0,0,0,0,0,0,12,12,56,0,26,16,0,1,3,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0
2017,Centro-Oeste,5,Goias,GO,52,Catalao,5205109,0,1,1,1,1,584,ADMINISTRACAO,102084,Administracao,"""0413A01""",4,Negocios - administracao e direito,41,Negocios e administracao,413,Gestao e administracao,1,1,1,1,1,55,0,55,0,50,0,5,0,1308,0,1308,0,1283,0,25,0,55,33,22,0,55,50,0,50,0,0,0,0,0,5,0,0,1,41,8,1,2,2,0,0,21,8,24,1,0,1,211,125,86,0,211,1,124,45,21,11,9,0,0,62,17,75,5,0,52,35,20,15,0,35,0,12,15,4,4,0,0,0,4,4,6,2,0,19,55,0,211,0,35,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,16,0,14,0,82,82,44,0,31,0,7,7,4,0,1,0,42,23,1,0,33,22,0,148,63,0,25,10,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0
2017,Centro-Oeste,5,Goias,GO,52,Catalao,5205109,0,1,1,1,1,584,CIENCIA DA COMPUTACAO,14137,Ciencia da computacao,"""0614C01""",6,Computacao e Tecnologias da Informacao e Comunicacao (TIC),61,Computacao e Tecnologias da Informacao e Comunicacao (TIC),614,Ciencia da computacao,1,1,1,1,1,42,42,0,0,35,0,7,0,372,372,0,0,366,0,6,0,39,3,36,39,0,36,1,35,0,0,0,0,0,3,0,0,0,38,0,0,0,1,0,0,20,2,16,1,0,0,108,13,95,108,0,0,99,6,1,1,1,0,0,48,7,35,3,0,15,4,0,4,4,0,0,4,0,0,0,0,0,0,0,0,2,0,0,2,38,1,107,1,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,11,0,13,0,34,34,16,0,14,0,0,0,0,0,0,0,29,23,1,0,29,10,0,70,38,0,2,2,0,0,0,0,0,2,0,1,1,1,0,1,0,0,0,0,0
2017,Centro-Oeste,5,Goias,GO,52,Catalao,5205109,0,1,1,1,1,584,CIENCIAS BIOLOGICAS,102086,Biologia formacao de professor,"""0114B01""",1,Educacao,11,Educacao,114,Formacao de professores em areas especificas (exceto Letras),2,1,1,1,1,60,60,0,0,50,0,10,0,347,347,0,0,346,0,1,0,30,19,11,30,0,30,0,30,0,0,0,0,0,0,0,0,0,27,1,0,2,0,0,0,15,0,14,0,0,1,82,47,35,82,0,0,64,11,4,2,1,0,0,29,5,33,0,0,15,8,6,2,8,0,0,4,3,1,0,0,0,0,2,1,0,0,0,5,30,0,82,0,8,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,5,0,7,0,22,22,13,0,12,0,1,1,0,0,0,0,14,15,1,0,20,10,0,60,22,0,5,3,0,0,0,0,0,2,0,2,2,5,0,5,1,0,0,0,0
2017,Centro-Oeste,5,Goias,GO,52,Catalao,5205109,0,1,1,1,1,584,CIENCIAS BIOLOGICAS,1113004,Biologia,"""0511B01""",5,Ciencias naturais - matematica e estatistica,51,Ciencias biologicas e correlatas,511,Biologia,1,1,1,1,1,45,45,0,0,30,0,15,0,260,260,0,0,252,0,8,0,29,21,8,29,0,26,0,26,0,0,0,0,0,3,0,0,0,28,1,0,0,0,0,0,12,2,14,0,1,0,77,51,26,77,0,0,68,7,1,0,0,1,0,32,3,28,0,1,13,7,6,1,7,0,0,7,0,0,0,0,0,0,3,0,0,0,0,4,28,1,76,1,7,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,7,0,9,0,23,23,11,0,10,0,2,2,0,0,0,0,10,9,0,0,18,11,0,46,31,0,3,4,0,0,0,0,0,0,0,0,0,5,0,3,2,0,0,0,0
